id_student,code_module,code_presentation,final_result,total_clicks,median_score,late_submission_pct,flag_engagement,flag_score,flag_late,risk_score,risk_category
533054,GGG,2014B,Distinction,49.0,87.0,0.0,1,0,0,1,Medium Risk
538918,GGG,2014B,Fail,5.0,75.0,0.0,1,0,0,1,Medium Risk
541044,GGG,2014B,Withdrawn,1.0,87.5,0.0,1,0,0,1,Medium Risk
541890,GGG,2014B,Pass,39.0,80.0,55.6,1,0,1,2,High Risk
542562,GGG,2014B,Pass,98.0,60.0,0.0,0,0,0,0,Low Risk
543910,GGG,2014B,Pass,44.0,88.0,0.0,1,0,0,1,Medium Risk
545665,GGG,2014B,Distinction,146.0,90.0,0.0,0,0,0,0,Low Risk
547155,GGG,2014B,Pass,32.0,80.0,14.3,1,0,0,1,Medium Risk
548578,GGG,2014B,Fail,64.0,80.0,100.0,1,0,1,2,High Risk
549603,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
550515,GGG,2014B,Pass,95.0,62.0,0.0,0,0,0,0,Low Risk
550662,GGG,2014B,Fail,11.0,75.0,33.3,1,0,1,2,High Risk
550758,GGG,2014B,Distinction,63.0,80.0,11.1,1,0,0,1,Medium Risk
551562,GGG,2014B,Fail,29.0,70.0,14.3,1,0,0,1,Medium Risk
552486,GGG,2014B,Distinction,73.0,100.0,22.2,1,0,0,1,Medium Risk
552509,GGG,2014B,Fail,34.0,71.5,0.0,1,0,0,1,Medium Risk
553640,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
556406,GGG,2014B,Pass,54.0,91.5,12.5,1,0,0,1,Medium Risk
556463,GGG,2014B,Fail,20.0,70.0,33.3,1,0,1,2,High Risk
561441,GGG,2014B,Withdrawn,17.0,74.0,100.0,1,0,1,2,High Risk
562628,GGG,2014B,Pass,35.0,60.0,14.3,1,0,0,1,Medium Risk
563301,GGG,2014B,Fail,21.0,73.0,0.0,1,0,0,1,Medium Risk
566818,GGG,2014B,Fail,39.0,60.0,0.0,1,0,0,1,Medium Risk
568572,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
568863,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
569093,GGG,2014B,Pass,38.0,60.0,66.7,1,0,1,2,High Risk
571089,GGG,2014B,Pass,125.0,80.0,0.0,0,0,0,0,Low Risk
573834,GGG,2014B,Fail,18.0,69.0,0.0,1,0,0,1,Medium Risk
575199,GGG,2014B,Pass,80.0,65.0,25.0,0,0,0,0,Low Risk
575217,GGG,2014B,Pass,126.0,80.0,44.4,0,0,1,1,Medium Risk
575324,GGG,2014B,Fail,10.0,85.0,50.0,1,0,1,2,High Risk
575693,GGG,2014B,Withdrawn,13.0,77.0,0.0,1,0,0,1,Medium Risk
575709,GGG,2014B,Pass,72.0,80.0,28.6,1,0,0,1,Medium Risk
576416,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
576658,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
577000,GGG,2014B,Pass,26.0,80.0,11.1,1,0,0,1,Medium Risk
577136,GGG,2014B,Pass,81.0,80.0,0.0,0,0,0,0,Low Risk
577275,GGG,2014B,Distinction,35.0,60.0,0.0,1,0,0,1,Medium Risk
577474,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
577792,GGG,2014B,Distinction,44.0,81.5,0.0,1,0,0,1,Medium Risk
578389,GGG,2014B,Pass,11.0,80.0,11.1,1,0,0,1,Medium Risk
578452,GGG,2014B,Pass,59.0,100.0,14.3,1,0,0,1,Medium Risk
578845,GGG,2014B,Fail,26.0,90.0,0.0,1,0,0,1,Medium Risk
579692,GGG,2014B,Pass,97.0,60.0,0.0,0,0,0,0,Low Risk
582033,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
582283,GGG,2014B,Pass,142.0,82.0,11.1,0,0,0,0,Low Risk
583101,GGG,2014B,Fail,25.0,70.0,0.0,1,0,0,1,Medium Risk
583148,GGG,2014B,Pass,50.0,70.0,0.0,1,0,0,1,Medium Risk
583686,GGG,2014B,Withdrawn,1.0,58.0,0.0,1,0,0,1,Medium Risk
583687,GGG,2014B,Fail,1.0,,,1,1,1,3,Critical Risk
586054,GGG,2014B,Fail,13.0,73.0,0.0,1,0,0,1,Medium Risk
586494,GGG,2014B,Distinction,69.0,100.0,0.0,1,0,0,1,Medium Risk
587287,GGG,2014B,Fail,7.0,65.0,0.0,1,0,0,1,Medium Risk
587613,GGG,2014B,Fail,6.0,43.0,0.0,1,1,0,2,High Risk
588031,GGG,2014B,Pass,14.0,60.0,11.1,1,0,0,1,Medium Risk
588489,GGG,2014B,Fail,14.0,80.0,71.4,1,0,1,2,High Risk
588940,GGG,2014B,Fail,23.0,65.0,0.0,1,0,0,1,Medium Risk
589009,GGG,2014B,Pass,17.0,80.0,0.0,1,0,0,1,Medium Risk
589053,GGG,2014B,Pass,96.0,80.0,11.1,0,0,0,0,Low Risk
589973,GGG,2014B,Fail,59.0,60.0,0.0,1,0,0,1,Medium Risk
590445,GGG,2014B,Pass,12.0,65.0,0.0,1,0,0,1,Medium Risk
590739,GGG,2014B,Fail,1.0,,,1,1,1,3,Critical Risk
590758,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
591563,GGG,2014B,Pass,84.0,80.0,0.0,0,0,0,0,Low Risk
592001,GGG,2014B,Fail,86.0,65.0,14.3,0,0,0,0,Low Risk
592190,GGG,2014B,Pass,45.0,80.0,0.0,1,0,0,1,Medium Risk
593121,GGG,2014B,Pass,24.0,80.0,14.3,1,0,0,1,Medium Risk
593785,GGG,2014B,Pass,151.0,85.0,0.0,0,0,0,0,Low Risk
593965,GGG,2014B,Distinction,79.0,80.0,0.0,0,0,0,0,Low Risk
594167,GGG,2014B,Distinction,73.0,90.0,0.0,1,0,0,1,Medium Risk
594723,GGG,2014B,Distinction,28.0,65.0,33.3,1,0,1,2,High Risk
594908,GGG,2014B,Fail,3.0,52.0,0.0,1,1,0,2,High Risk
595102,GGG,2014B,Pass,33.0,80.0,88.9,1,0,1,2,High Risk
595343,GGG,2014B,Pass,16.0,70.0,0.0,1,0,0,1,Medium Risk
595572,GGG,2014B,Pass,80.0,84.0,22.2,0,0,0,0,Low Risk
596307,GGG,2014B,Fail,4.0,,,1,1,1,3,Critical Risk
596382,GGG,2014B,Fail,15.0,90.0,0.0,1,0,0,1,Medium Risk
596513,GGG,2014B,Pass,364.0,80.0,0.0,0,0,0,0,Low Risk
596588,GGG,2014B,Pass,10.0,80.0,0.0,1,0,0,1,Medium Risk
596751,GGG,2014B,Distinction,149.0,100.0,0.0,0,0,0,0,Low Risk
597010,GGG,2014B,Pass,48.0,80.0,11.1,1,0,0,1,Medium Risk
597037,GGG,2014B,Fail,12.0,67.0,0.0,1,0,0,1,Medium Risk
598017,GGG,2014B,Distinction,48.0,81.0,14.3,1,0,0,1,Medium Risk
598127,GGG,2014B,Fail,42.0,50.0,33.3,1,1,1,3,Critical Risk
598496,GGG,2014B,Fail,5.0,60.0,0.0,1,0,0,1,Medium Risk
598564,GGG,2014B,Fail,18.0,60.0,33.3,1,0,1,2,High Risk
599144,GGG,2014B,Pass,14.0,80.0,44.4,1,0,1,2,High Risk
599276,GGG,2014B,Distinction,175.0,100.0,0.0,0,0,0,0,Low Risk
599277,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
599467,GGG,2014B,Pass,62.0,64.0,0.0,1,0,0,1,Medium Risk
599620,GGG,2014B,Pass,236.0,90.0,0.0,0,0,0,0,Low Risk
600035,GGG,2014B,Pass,53.0,80.0,0.0,1,0,0,1,Medium Risk
600390,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
600714,GGG,2014B,Pass,43.0,85.0,0.0,1,0,0,1,Medium Risk
601064,GGG,2014B,Pass,108.0,100.0,11.1,0,0,0,0,Low Risk
602045,GGG,2014B,Distinction,28.0,80.0,11.1,1,0,0,1,Medium Risk
602061,GGG,2014B,Fail,22.0,73.0,42.9,1,0,1,2,High Risk
602616,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
602655,GGG,2014B,Distinction,118.0,100.0,0.0,0,0,0,0,Low Risk
602858,GGG,2014B,Fail,14.0,,,1,1,1,3,Critical Risk
602997,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
603064,GGG,2014B,Fail,283.0,80.0,0.0,0,0,0,0,Low Risk
603124,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
603612,GGG,2014B,Fail,70.0,80.0,22.2,1,0,0,1,Medium Risk
603921,GGG,2014B,Pass,29.0,92.0,25.0,1,0,0,1,Medium Risk
604482,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
604504,GGG,2014B,Distinction,52.0,100.0,0.0,1,0,0,1,Medium Risk
604901,GGG,2014B,Pass,45.0,100.0,22.2,1,0,0,1,Medium Risk
605176,GGG,2014B,Fail,2.0,45.0,100.0,1,1,1,3,Critical Risk
605375,GGG,2014B,Pass,53.0,54.0,0.0,1,1,0,2,High Risk
605445,GGG,2014B,Pass,57.0,80.0,0.0,1,0,0,1,Medium Risk
605556,GGG,2014B,Pass,22.0,80.0,66.7,1,0,1,2,High Risk
605702,GGG,2014B,Fail,31.0,80.0,33.3,1,0,1,2,High Risk
605828,GGG,2014B,Pass,44.0,80.0,0.0,1,0,0,1,Medium Risk
606101,GGG,2014B,Pass,44.0,92.5,37.5,1,0,1,2,High Risk
606175,GGG,2014B,Pass,20.0,80.0,22.2,1,0,0,1,Medium Risk
606274,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
606296,GGG,2014B,Pass,48.0,100.0,0.0,1,0,0,1,Medium Risk
606389,GGG,2014B,Pass,323.0,100.0,0.0,0,0,0,0,Low Risk
606602,GGG,2014B,Fail,4.0,,,1,1,1,3,Critical Risk
606705,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
606707,GGG,2014B,Distinction,94.0,80.0,0.0,0,0,0,0,Low Risk
606858,GGG,2014B,Pass,92.0,85.0,55.6,0,0,1,1,Medium Risk
607235,GGG,2014B,Distinction,115.0,80.0,0.0,0,0,0,0,Low Risk
607530,GGG,2014B,Pass,76.0,80.0,33.3,0,0,1,1,Medium Risk
607536,GGG,2014B,Pass,77.0,80.0,0.0,0,0,0,0,Low Risk
607547,GGG,2014B,Pass,69.0,80.0,0.0,1,0,0,1,Medium Risk
607738,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
607762,GGG,2014B,Distinction,12.0,80.0,0.0,1,0,0,1,Medium Risk
608109,GGG,2014B,Pass,77.0,60.0,0.0,0,0,0,0,Low Risk
608221,GGG,2014B,Fail,13.0,50.0,22.2,1,1,0,2,High Risk
608263,GGG,2014B,Distinction,86.0,80.0,22.2,0,0,0,0,Low Risk
608292,GGG,2014B,Pass,69.0,80.0,0.0,1,0,0,1,Medium Risk
608596,GGG,2014B,Pass,46.0,60.0,28.6,1,0,0,1,Medium Risk
608628,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
608649,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
608907,GGG,2014B,Pass,74.0,80.0,28.6,1,0,0,1,Medium Risk
609297,GGG,2014B,Pass,84.0,100.0,0.0,0,0,0,0,Low Risk
609326,GGG,2014B,Pass,43.0,80.0,0.0,1,0,0,1,Medium Risk
609365,GGG,2014B,Fail,1.0,,,1,1,1,3,Critical Risk
609754,GGG,2014B,Pass,65.0,70.0,0.0,1,0,0,1,Medium Risk
610127,GGG,2014B,Pass,11.0,80.0,22.2,1,0,0,1,Medium Risk
610336,GGG,2014B,Fail,0.0,59.5,100.0,1,0,1,2,High Risk
610398,GGG,2014B,Pass,90.0,80.0,0.0,0,0,0,0,Low Risk
610461,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
610917,GGG,2014B,Fail,9.0,77.0,50.0,1,0,1,2,High Risk
610967,GGG,2014B,Fail,24.0,51.0,0.0,1,1,0,2,High Risk
611195,GGG,2014B,Pass,33.0,80.0,0.0,1,0,0,1,Medium Risk
611351,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
611489,GGG,2014B,Distinction,141.0,100.0,0.0,0,0,0,0,Low Risk
611496,GGG,2014B,Distinction,182.0,82.0,0.0,0,0,0,0,Low Risk
611534,GGG,2014B,Fail,2.0,65.0,0.0,1,0,0,1,Medium Risk
611612,GGG,2014B,Pass,48.0,60.0,22.2,1,0,0,1,Medium Risk
611629,GGG,2014B,Fail,26.0,84.0,0.0,1,0,0,1,Medium Risk
611962,GGG,2014B,Pass,78.0,100.0,33.3,0,0,1,1,Medium Risk
612002,GGG,2014B,Pass,82.0,100.0,0.0,0,0,0,0,Low Risk
612039,GGG,2014B,Distinction,36.0,65.0,22.2,1,0,0,1,Medium Risk
612089,GGG,2014B,Fail,10.0,47.5,37.5,1,1,1,3,Critical Risk
612149,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
612207,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
612319,GGG,2014B,Pass,31.0,80.0,0.0,1,0,0,1,Medium Risk
612363,GGG,2014B,Fail,0.0,0.0,0.0,1,1,0,2,High Risk
612385,GGG,2014B,Withdrawn,1.0,,,1,1,1,3,Critical Risk
612459,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
612565,GGG,2014B,Pass,50.0,80.0,0.0,1,0,0,1,Medium Risk
612620,GGG,2014B,Fail,2.0,,,1,1,1,3,Critical Risk
612621,GGG,2014B,Pass,75.0,80.0,0.0,0,0,0,0,Low Risk
612690,GGG,2014B,Pass,31.0,71.0,0.0,1,0,0,1,Medium Risk
612709,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
612711,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
612797,GGG,2014B,Pass,58.0,80.0,0.0,1,0,0,1,Medium Risk
612870,GGG,2014B,Pass,38.0,60.0,25.0,1,0,0,1,Medium Risk
612903,GGG,2014B,Pass,28.0,100.0,0.0,1,0,0,1,Medium Risk
612929,GGG,2014B,Fail,34.0,68.0,33.3,1,0,1,2,High Risk
613015,GGG,2014B,Distinction,171.0,100.0,0.0,0,0,0,0,Low Risk
613039,GGG,2014B,Fail,29.0,48.0,0.0,1,1,0,2,High Risk
613131,GGG,2014B,Pass,66.0,90.0,0.0,1,0,0,1,Medium Risk
613227,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
613235,GGG,2014B,Pass,88.0,69.5,0.0,0,0,0,0,Low Risk
613300,GGG,2014B,Distinction,103.0,100.0,0.0,0,0,0,0,Low Risk
613407,GGG,2014B,Fail,2.0,,,1,1,1,3,Critical Risk
613611,GGG,2014B,Fail,11.0,50.0,0.0,1,1,0,2,High Risk
613616,GGG,2014B,Fail,124.0,80.0,11.1,0,0,0,0,Low Risk
613639,GGG,2014B,Fail,19.0,85.0,0.0,1,0,0,1,Medium Risk
613646,GGG,2014B,Distinction,95.0,90.0,0.0,0,0,0,0,Low Risk
613675,GGG,2014B,Fail,21.0,65.0,100.0,1,0,1,2,High Risk
613683,GGG,2014B,Pass,33.0,84.0,0.0,1,0,0,1,Medium Risk
613691,GGG,2014B,Pass,212.0,80.0,0.0,0,0,0,0,Low Risk
613720,GGG,2014B,Distinction,91.0,100.0,0.0,0,0,0,0,Low Risk
613972,GGG,2014B,Fail,15.0,76.5,0.0,1,0,0,1,Medium Risk
613981,GGG,2014B,Fail,30.0,80.0,71.4,1,0,1,2,High Risk
613988,GGG,2014B,Pass,163.0,80.0,33.3,0,0,1,1,Medium Risk
613993,GGG,2014B,Fail,4.0,75.0,0.0,1,0,0,1,Medium Risk
614073,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
614129,GGG,2014B,Fail,11.0,62.0,0.0,1,0,0,1,Medium Risk
614142,GGG,2014B,Fail,9.0,56.0,50.0,1,0,1,2,High Risk
614162,GGG,2014B,Pass,76.0,100.0,22.2,0,0,0,0,Low Risk
614204,GGG,2014B,Fail,35.0,65.0,0.0,1,0,0,1,Medium Risk
614224,GGG,2014B,Fail,0.0,80.0,100.0,1,0,1,2,High Risk
614233,GGG,2014B,Fail,4.0,60.0,0.0,1,0,0,1,Medium Risk
614249,GGG,2014B,Fail,1.0,69.0,0.0,1,0,0,1,Medium Risk
614262,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
614398,GGG,2014B,Distinction,26.0,75.0,11.1,1,0,0,1,Medium Risk
614419,GGG,2014B,Fail,152.0,80.0,0.0,0,0,0,0,Low Risk
614424,GGG,2014B,Distinction,35.0,85.0,0.0,1,0,0,1,Medium Risk
614571,GGG,2014B,Pass,55.0,80.0,11.1,1,0,0,1,Medium Risk
614582,GGG,2014B,Pass,51.0,80.0,14.3,1,0,0,1,Medium Risk
614892,GGG,2014B,Pass,168.0,84.0,11.1,0,0,0,0,Low Risk
614893,GGG,2014B,Pass,158.0,82.0,0.0,0,0,0,0,Low Risk
615001,GGG,2014B,Distinction,67.0,100.0,11.1,1,0,0,1,Medium Risk
615078,GGG,2014B,Distinction,70.0,85.0,0.0,1,0,0,1,Medium Risk
615085,GGG,2014B,Fail,2.0,69.0,100.0,1,0,1,2,High Risk
615103,GGG,2014B,Fail,37.0,52.0,88.9,1,1,1,3,Critical Risk
615283,GGG,2014B,Fail,266.0,60.0,0.0,0,0,0,0,Low Risk
615300,GGG,2014B,Pass,34.0,80.0,14.3,1,0,0,1,Medium Risk
615327,GGG,2014B,Pass,32.0,100.0,0.0,1,0,0,1,Medium Risk
615377,GGG,2014B,Pass,67.0,68.0,11.1,1,0,0,1,Medium Risk
615401,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
615404,GGG,2014B,Fail,21.0,75.0,0.0,1,0,0,1,Medium Risk
615425,GGG,2014B,Pass,18.0,77.5,12.5,1,0,0,1,Medium Risk
615487,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
616338,GGG,2014B,Pass,7.0,70.0,0.0,1,0,0,1,Medium Risk
616457,GGG,2014B,Pass,30.0,100.0,0.0,1,0,0,1,Medium Risk
616512,GGG,2014B,Pass,67.0,90.0,0.0,1,0,0,1,Medium Risk
616595,GGG,2014B,Pass,122.0,80.0,22.2,0,0,0,0,Low Risk
616629,GGG,2014B,Pass,110.0,80.0,44.4,0,0,1,1,Medium Risk
616672,GGG,2014B,Pass,276.0,80.0,0.0,0,0,0,0,Low Risk
616706,GGG,2014B,Distinction,102.0,100.0,0.0,0,0,0,0,Low Risk
616727,GGG,2014B,Pass,32.0,100.0,11.1,1,0,0,1,Medium Risk
616728,GGG,2014B,Fail,1.0,64.0,100.0,1,0,1,2,High Risk
616742,GGG,2014B,Distinction,61.0,80.0,0.0,1,0,0,1,Medium Risk
616851,GGG,2014B,Pass,359.0,85.0,0.0,0,0,0,0,Low Risk
616866,GGG,2014B,Pass,14.0,100.0,0.0,1,0,0,1,Medium Risk
617107,GGG,2014B,Fail,1.0,,,1,1,1,3,Critical Risk
617114,GGG,2014B,Fail,18.0,65.0,100.0,1,0,1,2,High Risk
617133,GGG,2014B,Fail,12.0,78.0,0.0,1,0,0,1,Medium Risk
617238,GGG,2014B,Fail,21.0,66.0,20.0,1,0,0,1,Medium Risk
617346,GGG,2014B,Fail,8.0,,,1,1,1,3,Critical Risk
617347,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
617391,GGG,2014B,Pass,35.0,65.0,0.0,1,0,0,1,Medium Risk
617470,GGG,2014B,Distinction,13.0,100.0,11.1,1,0,0,1,Medium Risk
617578,GGG,2014B,Distinction,29.0,87.0,0.0,1,0,0,1,Medium Risk
617611,GGG,2014B,Fail,67.0,67.5,25.0,1,0,0,1,Medium Risk
617700,GGG,2014B,Distinction,50.0,87.0,11.1,1,0,0,1,Medium Risk
617745,GGG,2014B,Pass,28.0,60.0,44.4,1,0,1,2,High Risk
617883,GGG,2014B,Fail,14.0,,,1,1,1,3,Critical Risk
617886,GGG,2014B,Pass,100.0,80.0,0.0,0,0,0,0,Low Risk
617889,GGG,2014B,Fail,5.0,56.0,0.0,1,0,0,1,Medium Risk
617909,GGG,2014B,Pass,25.0,80.0,0.0,1,0,0,1,Medium Risk
618024,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
618088,GGG,2014B,Distinction,92.0,100.0,0.0,0,0,0,0,Low Risk
618119,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
618176,GGG,2014B,Pass,58.0,100.0,0.0,1,0,0,1,Medium Risk
618244,GGG,2014B,Pass,80.0,75.0,0.0,0,0,0,0,Low Risk
618338,GGG,2014B,Pass,24.0,80.0,11.1,1,0,0,1,Medium Risk
618444,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
618579,GGG,2014B,Pass,196.0,65.0,0.0,0,0,0,0,Low Risk
618580,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
618621,GGG,2014B,Pass,25.0,80.0,0.0,1,0,0,1,Medium Risk
618767,GGG,2014B,Pass,75.0,80.0,0.0,0,0,0,0,Low Risk
618846,GGG,2014B,Withdrawn,7.0,69.5,50.0,1,0,1,2,High Risk
618887,GGG,2014B,Pass,129.0,100.0,0.0,0,0,0,0,Low Risk
618893,GGG,2014B,Distinction,64.0,80.0,0.0,1,0,0,1,Medium Risk
619013,GGG,2014B,Fail,25.0,66.5,25.0,1,0,0,1,Medium Risk
619107,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
619212,GGG,2014B,Pass,56.0,66.0,42.9,1,0,1,2,High Risk
619284,GGG,2014B,Fail,3.0,,,1,1,1,3,Critical Risk
619363,GGG,2014B,Pass,75.0,80.0,0.0,0,0,0,0,Low Risk
619478,GGG,2014B,Fail,6.0,60.0,28.6,1,0,0,1,Medium Risk
619481,GGG,2014B,Pass,138.0,100.0,0.0,0,0,0,0,Low Risk
619483,GGG,2014B,Distinction,12.0,100.0,66.7,1,0,1,2,High Risk
619520,GGG,2014B,Fail,1.0,69.0,0.0,1,0,0,1,Medium Risk
619926,GGG,2014B,Fail,26.0,60.0,11.1,1,0,0,1,Medium Risk
619945,GGG,2014B,Withdrawn,19.0,65.0,33.3,1,0,1,2,High Risk
619952,GGG,2014B,Pass,67.0,100.0,0.0,1,0,0,1,Medium Risk
620179,GGG,2014B,Distinction,36.0,80.0,0.0,1,0,0,1,Medium Risk
620190,GGG,2014B,Pass,43.0,72.5,0.0,1,0,0,1,Medium Risk
620197,GGG,2014B,Pass,80.0,85.0,12.5,0,0,0,0,Low Risk
620218,GGG,2014B,Fail,2.0,71.0,0.0,1,0,0,1,Medium Risk
620317,GGG,2014B,Pass,82.0,80.0,33.3,0,0,1,1,Medium Risk
620460,GGG,2014B,Pass,83.0,100.0,0.0,0,0,0,0,Low Risk
620490,GGG,2014B,Pass,12.0,60.0,44.4,1,0,1,2,High Risk
620522,GGG,2014B,Pass,29.0,72.0,14.3,1,0,0,1,Medium Risk
620552,GGG,2014B,Withdrawn,9.0,65.5,50.0,1,0,1,2,High Risk
620561,GGG,2014B,Distinction,77.0,81.0,0.0,0,0,0,0,Low Risk
620564,GGG,2014B,Pass,20.0,65.0,22.2,1,0,0,1,Medium Risk
620590,GGG,2014B,Pass,108.0,100.0,0.0,0,0,0,0,Low Risk
620629,GGG,2014B,Withdrawn,14.0,70.0,16.7,1,0,0,1,Medium Risk
620726,GGG,2014B,Pass,48.0,80.0,0.0,1,0,0,1,Medium Risk
620728,GGG,2014B,Fail,3.0,55.0,0.0,1,0,0,1,Medium Risk
620808,GGG,2014B,Distinction,412.0,100.0,0.0,0,0,0,0,Low Risk
620915,GGG,2014B,Withdrawn,39.0,93.5,0.0,1,0,0,1,Medium Risk
620946,GGG,2014B,Distinction,228.0,100.0,0.0,0,0,0,0,Low Risk
620956,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
620982,GGG,2014B,Distinction,41.0,100.0,11.1,1,0,0,1,Medium Risk
621017,GGG,2014B,Fail,3.0,60.0,0.0,1,0,0,1,Medium Risk
621025,GGG,2014B,Fail,2.0,,,1,1,1,3,Critical Risk
621319,GGG,2014B,Fail,98.0,70.0,14.3,0,0,0,0,Low Risk
621331,GGG,2014B,Withdrawn,53.0,70.0,0.0,1,0,0,1,Medium Risk
621342,GGG,2014B,Fail,32.0,58.5,25.0,1,0,0,1,Medium Risk
621459,GGG,2014B,Withdrawn,11.0,62.5,0.0,1,0,0,1,Medium Risk
621473,GGG,2014B,Pass,33.0,80.0,0.0,1,0,0,1,Medium Risk
621478,GGG,2014B,Withdrawn,5.0,70.0,100.0,1,0,1,2,High Risk
621676,GGG,2014B,Withdrawn,1.0,,,1,1,1,3,Critical Risk
621693,GGG,2014B,Fail,1.0,45.0,0.0,1,1,0,2,High Risk
621716,GGG,2014B,Pass,100.0,80.0,0.0,0,0,0,0,Low Risk
621755,GGG,2014B,Pass,122.0,80.0,11.1,0,0,0,0,Low Risk
621888,GGG,2014B,Fail,25.0,61.0,0.0,1,0,0,1,Medium Risk
621923,GGG,2014B,Pass,68.0,80.0,11.1,1,0,0,1,Medium Risk
622074,GGG,2014B,Pass,37.0,80.0,0.0,1,0,0,1,Medium Risk
622166,GGG,2014B,Pass,196.0,80.0,0.0,0,0,0,0,Low Risk
622245,GGG,2014B,Pass,71.0,70.0,0.0,1,0,0,1,Medium Risk
622252,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
622352,GGG,2014B,Pass,51.0,80.0,14.3,1,0,0,1,Medium Risk
622356,GGG,2014B,Fail,0.0,,,1,1,1,3,Critical Risk
622382,GGG,2014B,Pass,68.0,80.0,11.1,1,0,0,1,Medium Risk
622387,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
622432,GGG,2014B,Distinction,219.0,100.0,0.0,0,0,0,0,Low Risk
622433,GGG,2014B,Pass,41.0,80.0,0.0,1,0,0,1,Medium Risk
622480,GGG,2014B,Fail,38.0,93.0,0.0,1,0,0,1,Medium Risk
622482,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
622500,GGG,2014B,Distinction,223.0,100.0,0.0,0,0,0,0,Low Risk
622516,GGG,2014B,Fail,157.0,60.0,0.0,0,0,0,0,Low Risk
622570,GGG,2014B,Pass,97.0,80.0,22.2,0,0,0,0,Low Risk
622618,GGG,2014B,Fail,3.0,,,1,1,1,3,Critical Risk
622646,GGG,2014B,Fail,36.0,77.0,0.0,1,0,0,1,Medium Risk
622886,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
623010,GGG,2014B,Pass,289.0,60.0,11.1,0,0,0,0,Low Risk
623029,GGG,2014B,Fail,1.0,35.5,0.0,1,1,0,2,High Risk
623072,GGG,2014B,Pass,93.0,75.0,0.0,0,0,0,0,Low Risk
623081,GGG,2014B,Distinction,21.0,62.5,0.0,1,0,0,1,Medium Risk
623233,GGG,2014B,Withdrawn,0.0,,,1,1,1,3,Critical Risk
623322,GGG,2014B,Withdrawn,6.0,65.0,0.0,1,0,0,1,Medium Risk
623335,GGG,2014B,Pass,88.0,100.0,0.0,0,0,0,0,Low Risk
623416,GGG,2014B,Pass,60.0,60.0,0.0,1,0,0,1,Medium Risk
623418,GGG,2014B,Withdrawn,4.0,,,1,1,1,3,Critical Risk
623442,GGG,2014B,Distinction,52.0,70.0,11.1,1,0,0,1,Medium Risk
623457,GGG,2014B,Pass,27.0,80.0,0.0,1,0,0,1,Medium Risk
623495,GGG,2014B,Pass,23.0,80.0,0.0,1,0,0,1,Medium Risk
623575,GGG,2014B,Pass,44.0,79.0,0.0,1,0,0,1,Medium Risk
