id_student,code_module,code_presentation,final_result,total_clicks,median_score,late_submission_pct,engagement_band,score_band
573697,FFF,2013J,Withdrawn,150.0,86.0,33.3,Medium (76-150),Very High (86-100)
573704,FFF,2013J,Pass,240.0,63.5,8.3,High (151-300),Medium (56-70)
573766,FFF,2013J,Fail,276.0,51.5,16.7,High (151-300),Low (41-55)
573860,FFF,2013J,Fail,120.0,49.0,0.0,Medium (76-150),Low (41-55)
573864,FFF,2013J,Pass,400.0,64.0,0.0,Very High (300+),Medium (56-70)
573900,FFF,2013J,Pass,246.0,84.5,8.3,High (151-300),High (71-85)
573901,FFF,2013J,Fail,124.0,47.5,75.0,Medium (76-150),Low (41-55)
573922,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
573951,FFF,2013J,Pass,387.0,81.5,0.0,Very High (300+),High (71-85)
574056,FFF,2013J,Fail,321.0,65.5,33.3,Very High (300+),Medium (56-70)
574070,FFF,2013J,Pass,622.0,87.0,0.0,Very High (300+),Very High (86-100)
574078,FFF,2013J,Pass,410.0,74.0,16.7,Very High (300+),High (71-85)
574207,FFF,2013J,Pass,360.0,78.5,0.0,Very High (300+),High (71-85)
574232,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
574237,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
574245,FFF,2013J,Fail,70.0,84.0,0.0,Low (26-75),High (71-85)
574282,FFF,2013J,Withdrawn,52.0,96.0,0.0,Low (26-75),Very High (86-100)
574283,FFF,2013J,Pass,244.0,83.0,16.7,High (151-300),High (71-85)
574305,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
574315,FFF,2013J,Distinction,1113.0,96.0,0.0,Very High (300+),Very High (86-100)
574382,FFF,2013J,Fail,23.0,46.0,100.0,Very Low (0-25),Low (41-55)
574418,FFF,2013J,Pass,1161.0,97.0,0.0,Very High (300+),Very High (86-100)
574446,FFF,2013J,Distinction,601.0,93.0,0.0,Very High (300+),Very High (86-100)
574470,FFF,2013J,Withdrawn,86.0,80.0,0.0,Medium (76-150),High (71-85)
574534,FFF,2013J,Pass,494.0,80.0,0.0,Very High (300+),High (71-85)
574551,FFF,2013J,Pass,134.0,87.5,25.0,Medium (76-150),Very High (86-100)
574570,FFF,2013J,Pass,473.0,79.5,0.0,Very High (300+),High (71-85)
574664,FFF,2013J,Fail,33.0,78.0,0.0,Low (26-75),High (71-85)
574681,FFF,2013J,Pass,208.0,76.0,8.3,High (151-300),High (71-85)
574683,FFF,2013J,Fail,21.0,84.0,0.0,Very Low (0-25),High (71-85)
574695,FFF,2013J,Withdrawn,112.0,,,Medium (76-150),
574722,FFF,2013J,Pass,273.0,90.0,0.0,High (151-300),Very High (86-100)
574732,FFF,2013J,Pass,418.0,75.5,0.0,Very High (300+),High (71-85)
574735,FFF,2013J,Withdrawn,236.0,62.5,16.7,High (151-300),Medium (56-70)
574737,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
574815,FFF,2013J,Withdrawn,65.0,73.0,25.0,Low (26-75),High (71-85)
574820,FFF,2013J,Withdrawn,4.0,,,Very Low (0-25),
574845,FFF,2013J,Pass,480.0,88.0,8.3,Very High (300+),Very High (86-100)
574856,FFF,2013J,Fail,19.0,46.0,50.0,Very Low (0-25),Low (41-55)
574871,FFF,2013J,Withdrawn,2.0,,,Very Low (0-25),
574874,FFF,2013J,Distinction,1545.0,87.0,0.0,Very High (300+),Very High (86-100)
574919,FFF,2013J,Withdrawn,214.0,84.0,0.0,High (151-300),High (71-85)
574950,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
574955,FFF,2013J,Fail,11.0,88.0,100.0,Very Low (0-25),Very High (86-100)
575003,FFF,2013J,Withdrawn,32.0,68.0,0.0,Low (26-75),Medium (56-70)
575019,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
575039,FFF,2013J,Pass,207.0,69.5,0.0,High (151-300),Medium (56-70)
575186,FFF,2013J,Pass,222.0,73.5,0.0,High (151-300),High (71-85)
575265,FFF,2013J,Pass,81.0,78.5,8.3,Medium (76-150),High (71-85)
575282,FFF,2013J,Fail,327.0,57.0,40.0,Very High (300+),Medium (56-70)
575372,FFF,2013J,Pass,347.0,72.5,0.0,Very High (300+),High (71-85)
575459,FFF,2013J,Withdrawn,96.0,66.0,0.0,Medium (76-150),Medium (56-70)
575476,FFF,2013J,Withdrawn,65.0,72.0,0.0,Low (26-75),High (71-85)
575512,FFF,2013J,Pass,230.0,73.5,0.0,High (151-300),High (71-85)
575533,FFF,2013J,Withdrawn,2.0,,,Very Low (0-25),
575655,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
575678,FFF,2013J,Pass,205.0,72.5,8.3,High (151-300),High (71-85)
575797,FFF,2013J,Pass,250.0,82.5,8.3,High (151-300),High (71-85)
575822,FFF,2013J,Fail,36.0,79.0,0.0,Low (26-75),High (71-85)
575875,FFF,2013J,Withdrawn,34.0,81.0,0.0,Low (26-75),High (71-85)
575919,FFF,2013J,Fail,6.0,,,Very Low (0-25),
575941,FFF,2013J,Withdrawn,50.0,62.0,0.0,Low (26-75),Medium (56-70)
575956,FFF,2013J,Pass,227.0,82.0,0.0,High (151-300),High (71-85)
576032,FFF,2013J,Fail,0.0,,,Very Low (0-25),
576088,FFF,2013J,Fail,23.0,,,Very Low (0-25),
576097,FFF,2013J,Pass,479.0,84.5,0.0,Very High (300+),High (71-85)
576107,FFF,2013J,Pass,90.0,67.0,9.1,Medium (76-150),Medium (56-70)
576205,FFF,2013J,Pass,407.0,82.5,8.3,Very High (300+),High (71-85)
576229,FFF,2013J,Pass,273.0,69.0,8.3,High (151-300),Medium (56-70)
576281,FFF,2013J,Fail,14.0,80.0,0.0,Very Low (0-25),High (71-85)
576390,FFF,2013J,Fail,8.0,66.0,100.0,Very Low (0-25),Medium (56-70)
576399,FFF,2013J,Pass,578.0,79.5,0.0,Very High (300+),High (71-85)
576417,FFF,2013J,Fail,0.0,,,Very Low (0-25),
576423,FFF,2013J,Fail,38.0,35.0,20.0,Low (26-75),Very Low (0-40)
576431,FFF,2013J,Pass,68.0,75.0,8.3,Low (26-75),High (71-85)
576433,FFF,2013J,Distinction,354.0,90.5,0.0,Very High (300+),Very High (86-100)
576466,FFF,2013J,Withdrawn,17.0,65.0,0.0,Very Low (0-25),Medium (56-70)
576512,FFF,2013J,Fail,95.0,58.0,0.0,Medium (76-150),Medium (56-70)
576518,FFF,2013J,Pass,374.0,84.5,16.7,Very High (300+),High (71-85)
576568,FFF,2013J,Pass,361.0,83.5,8.3,Very High (300+),High (71-85)
576670,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
576672,FFF,2013J,Pass,122.0,80.5,0.0,Medium (76-150),High (71-85)
576681,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
576704,FFF,2013J,Pass,418.0,83.5,0.0,Very High (300+),High (71-85)
576765,FFF,2013J,Fail,39.0,79.0,50.0,Low (26-75),High (71-85)
576780,FFF,2013J,Distinction,446.0,91.0,0.0,Very High (300+),Very High (86-100)
576789,FFF,2013J,Pass,549.0,74.5,0.0,Very High (300+),High (71-85)
576791,FFF,2013J,Distinction,278.0,92.5,8.3,High (151-300),Very High (86-100)
576813,FFF,2013J,Pass,209.0,78.0,8.3,High (151-300),High (71-85)
576856,FFF,2013J,Fail,49.0,82.0,100.0,Low (26-75),High (71-85)
576888,FFF,2013J,Pass,200.0,79.5,0.0,High (151-300),High (71-85)
576921,FFF,2013J,Distinction,382.0,88.5,0.0,Very High (300+),Very High (86-100)
576943,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
576972,FFF,2013J,Withdrawn,21.0,45.0,33.3,Very Low (0-25),Low (41-55)
577042,FFF,2013J,Pass,583.0,86.5,0.0,Very High (300+),Very High (86-100)
577149,FFF,2013J,Pass,493.0,67.5,33.3,Very High (300+),Medium (56-70)
577222,FFF,2013J,Distinction,469.0,85.5,0.0,Very High (300+),Very High (86-100)
577371,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
577389,FFF,2013J,Fail,13.0,78.0,100.0,Very Low (0-25),High (71-85)
577396,FFF,2013J,Withdrawn,156.0,80.5,25.0,High (151-300),High (71-85)
577404,FFF,2013J,Distinction,306.0,88.5,0.0,Very High (300+),Very High (86-100)
577454,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
577476,FFF,2013J,Pass,484.0,78.0,0.0,Very High (300+),High (71-85)
577533,FFF,2013J,Withdrawn,73.0,76.5,0.0,Low (26-75),High (71-85)
577605,FFF,2013J,Pass,147.0,76.5,0.0,Medium (76-150),High (71-85)
577607,FFF,2013J,Fail,124.0,55.0,40.0,Medium (76-150),Low (41-55)
577640,FFF,2013J,Withdrawn,75.0,68.0,100.0,Low (26-75),Medium (56-70)
577673,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
577688,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
577721,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
577763,FFF,2013J,Pass,504.0,85.0,0.0,Very High (300+),High (71-85)
577764,FFF,2013J,Distinction,805.0,92.5,0.0,Very High (300+),Very High (86-100)
577797,FFF,2013J,Withdrawn,81.0,89.0,0.0,Medium (76-150),Very High (86-100)
577867,FFF,2013J,Pass,86.0,80.0,16.7,Medium (76-150),High (71-85)
577922,FFF,2013J,Distinction,142.0,79.5,0.0,Medium (76-150),High (71-85)
577959,FFF,2013J,Distinction,165.0,88.0,0.0,High (151-300),Very High (86-100)
577999,FFF,2013J,Distinction,267.0,79.5,8.3,High (151-300),High (71-85)
578050,FFF,2013J,Pass,246.0,83.5,0.0,High (151-300),High (71-85)
578152,FFF,2013J,Withdrawn,42.0,,,Low (26-75),
578199,FFF,2013J,Pass,311.0,75.5,25.0,Very High (300+),High (71-85)
578208,FFF,2013J,Withdrawn,45.0,58.0,0.0,Low (26-75),Medium (56-70)
578258,FFF,2013J,Withdrawn,52.0,,,Low (26-75),
578259,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
578276,FFF,2013J,Fail,10.0,90.0,0.0,Very Low (0-25),Very High (86-100)
578281,FFF,2013J,Distinction,621.0,95.0,0.0,Very High (300+),Very High (86-100)
578492,FFF,2013J,Pass,194.0,76.0,22.2,High (151-300),High (71-85)
578497,FFF,2013J,Distinction,847.0,90.5,0.0,Very High (300+),Very High (86-100)
578519,FFF,2013J,Pass,173.0,83.0,11.1,High (151-300),High (71-85)
578547,FFF,2013J,Fail,18.0,66.0,0.0,Very Low (0-25),Medium (56-70)
578550,FFF,2013J,Withdrawn,61.0,84.0,0.0,Low (26-75),High (71-85)
578561,FFF,2013J,Fail,61.0,21.5,50.0,Low (26-75),Very Low (0-40)
578599,FFF,2013J,Withdrawn,101.0,60.0,0.0,Medium (76-150),Medium (56-70)
578649,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
578744,FFF,2013J,Pass,273.0,86.0,8.3,High (151-300),Very High (86-100)
579038,FFF,2013J,Pass,492.0,73.5,0.0,Very High (300+),High (71-85)
579064,FFF,2013J,Withdrawn,195.0,80.0,33.3,High (151-300),High (71-85)
579069,FFF,2013J,Withdrawn,107.0,66.0,0.0,Medium (76-150),Medium (56-70)
579115,FFF,2013J,Fail,11.0,,,Very Low (0-25),
579176,FFF,2013J,Pass,477.0,84.0,8.3,Very High (300+),High (71-85)
579257,FFF,2013J,Pass,268.0,65.5,8.3,High (151-300),Medium (56-70)
579278,FFF,2013J,Pass,120.0,67.0,0.0,Medium (76-150),Medium (56-70)
579307,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
579354,FFF,2013J,Withdrawn,154.0,64.0,0.0,High (151-300),Medium (56-70)
579361,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
579415,FFF,2013J,Fail,10.0,52.0,0.0,Very Low (0-25),Low (41-55)
579416,FFF,2013J,Fail,57.0,80.0,0.0,Low (26-75),High (71-85)
579482,FFF,2013J,Fail,94.0,36.0,0.0,Medium (76-150),Very Low (0-40)
579506,FFF,2013J,Pass,86.0,68.0,8.3,Medium (76-150),Medium (56-70)
579526,FFF,2013J,Pass,310.0,73.0,0.0,Very High (300+),High (71-85)
579557,FFF,2013J,Distinction,505.0,89.5,0.0,Very High (300+),Very High (86-100)
579685,FFF,2013J,Fail,399.0,72.0,8.3,Very High (300+),High (71-85)
579737,FFF,2013J,Pass,190.0,86.0,0.0,High (151-300),Very High (86-100)
580317,FFF,2013J,Distinction,243.0,90.5,0.0,High (151-300),Very High (86-100)
580342,FFF,2013J,Pass,393.0,85.0,8.3,Very High (300+),High (71-85)
580358,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
580380,FFF,2013J,Pass,393.0,80.0,22.2,Very High (300+),High (71-85)
580477,FFF,2013J,Withdrawn,252.0,66.0,0.0,High (151-300),Medium (56-70)
580484,FFF,2013J,Fail,59.0,88.0,0.0,Low (26-75),Very High (86-100)
580533,FFF,2013J,Withdrawn,1.0,,,Very Low (0-25),
580555,FFF,2013J,Pass,222.0,79.5,0.0,High (151-300),High (71-85)
580657,FFF,2013J,Pass,261.0,84.0,16.7,High (151-300),High (71-85)
580658,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
580702,FFF,2013J,Pass,112.0,70.0,0.0,Medium (76-150),Medium (56-70)
580709,FFF,2013J,Pass,101.0,86.5,0.0,Medium (76-150),Very High (86-100)
580743,FFF,2013J,Pass,481.0,74.5,25.0,Very High (300+),High (71-85)
580755,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
580771,FFF,2013J,Withdrawn,2.0,,,Very Low (0-25),
580779,FFF,2013J,Pass,558.0,82.5,0.0,Very High (300+),High (71-85)
580824,FFF,2013J,Withdrawn,9.0,,,Very Low (0-25),
580842,FFF,2013J,Distinction,565.0,84.5,0.0,Very High (300+),High (71-85)
580867,FFF,2013J,Pass,294.0,76.0,0.0,High (151-300),High (71-85)
581034,FFF,2013J,Pass,1097.0,72.0,8.3,Very High (300+),High (71-85)
581135,FFF,2013J,Pass,956.0,92.0,0.0,Very High (300+),Very High (86-100)
581219,FFF,2013J,Withdrawn,177.0,74.0,0.0,High (151-300),High (71-85)
581253,FFF,2013J,Fail,870.0,57.0,18.2,Very High (300+),Medium (56-70)
581261,FFF,2013J,Pass,243.0,65.5,0.0,High (151-300),Medium (56-70)
581307,FFF,2013J,Fail,72.0,41.0,66.7,Low (26-75),Low (41-55)
581332,FFF,2013J,Pass,248.0,63.5,8.3,High (151-300),Medium (56-70)
581341,FFF,2013J,Withdrawn,8.0,69.0,100.0,Very Low (0-25),Medium (56-70)
581342,FFF,2013J,Fail,131.0,76.5,50.0,Medium (76-150),High (71-85)
581410,FFF,2013J,Pass,248.0,78.5,8.3,High (151-300),High (71-85)
581412,FFF,2013J,Fail,75.0,84.0,0.0,Low (26-75),High (71-85)
581486,FFF,2013J,Pass,221.0,80.0,8.3,High (151-300),High (71-85)
581490,FFF,2013J,Pass,860.0,79.0,0.0,Very High (300+),High (71-85)
581523,FFF,2013J,Pass,366.0,65.5,0.0,Very High (300+),Medium (56-70)
581532,FFF,2013J,Pass,846.0,76.0,0.0,Very High (300+),High (71-85)
581563,FFF,2013J,Withdrawn,30.0,64.0,0.0,Low (26-75),Medium (56-70)
581574,FFF,2013J,Pass,256.0,80.0,8.3,High (151-300),High (71-85)
581614,FFF,2013J,Pass,127.0,87.0,0.0,Medium (76-150),Very High (86-100)
581616,FFF,2013J,Fail,406.0,63.0,8.3,Very High (300+),Medium (56-70)
581656,FFF,2013J,Pass,316.0,78.5,8.3,Very High (300+),High (71-85)
581700,FFF,2013J,Fail,3.0,86.0,0.0,Very Low (0-25),Very High (86-100)
581716,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
581769,FFF,2013J,Pass,424.0,90.0,8.3,Very High (300+),Very High (86-100)
581770,FFF,2013J,Pass,189.0,71.5,0.0,High (151-300),High (71-85)
581787,FFF,2013J,Pass,393.0,80.0,16.7,Very High (300+),High (71-85)
581796,FFF,2013J,Pass,88.0,77.0,0.0,Medium (76-150),High (71-85)
581810,FFF,2013J,Pass,122.0,65.0,0.0,Medium (76-150),Medium (56-70)
581836,FFF,2013J,Distinction,694.0,87.5,0.0,Very High (300+),Very High (86-100)
581838,FFF,2013J,Pass,37.0,65.0,0.0,Low (26-75),Medium (56-70)
581897,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
582003,FFF,2013J,Withdrawn,59.0,61.0,50.0,Low (26-75),Medium (56-70)
582063,FFF,2013J,Pass,466.0,80.0,0.0,Very High (300+),High (71-85)
582080,FFF,2013J,Fail,9.0,74.0,0.0,Very Low (0-25),High (71-85)
582108,FFF,2013J,Pass,245.0,62.5,0.0,High (151-300),Medium (56-70)
582125,FFF,2013J,Pass,172.0,79.0,27.3,High (151-300),High (71-85)
582154,FFF,2013J,Withdrawn,10.0,,,Very Low (0-25),
582181,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
582235,FFF,2013J,Pass,403.0,79.5,0.0,Very High (300+),High (71-85)
582251,FFF,2013J,Withdrawn,16.0,,,Very Low (0-25),
582275,FFF,2013J,Fail,31.0,64.0,0.0,Low (26-75),Medium (56-70)
582282,FFF,2013J,Withdrawn,101.0,78.0,0.0,Medium (76-150),High (71-85)
582311,FFF,2013J,Fail,34.0,62.0,100.0,Low (26-75),Medium (56-70)
582364,FFF,2013J,Pass,572.0,74.0,8.3,Very High (300+),High (71-85)
582392,FFF,2013J,Pass,1100.0,91.0,0.0,Very High (300+),Very High (86-100)
582494,FFF,2013J,Pass,383.0,80.5,8.3,Very High (300+),High (71-85)
582510,FFF,2013J,Pass,122.0,80.0,8.3,Medium (76-150),High (71-85)
582562,FFF,2013J,Pass,645.0,82.0,0.0,Very High (300+),High (71-85)
582629,FFF,2013J,Withdrawn,65.0,,,Low (26-75),
582665,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
582677,FFF,2013J,Pass,82.0,83.0,9.1,Medium (76-150),High (71-85)
582679,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
582690,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
582705,FFF,2013J,Pass,399.0,78.0,0.0,Very High (300+),High (71-85)
582790,FFF,2013J,Pass,193.0,67.5,8.3,High (151-300),Medium (56-70)
582842,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
582950,FFF,2013J,Distinction,860.0,87.5,0.0,Very High (300+),Very High (86-100)
582992,FFF,2013J,Withdrawn,7.0,,,Very Low (0-25),
583033,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
583051,FFF,2013J,Withdrawn,24.0,92.0,0.0,Very Low (0-25),Very High (86-100)
583070,FFF,2013J,Fail,22.0,86.0,0.0,Very Low (0-25),Very High (86-100)
583081,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
583121,FFF,2013J,Fail,1.0,,,Very Low (0-25),
583128,FFF,2013J,Withdrawn,79.0,22.0,100.0,Medium (76-150),Very Low (0-40)
583131,FFF,2013J,Pass,204.0,75.0,8.3,High (151-300),High (71-85)
583149,FFF,2013J,Fail,38.0,73.0,20.0,Low (26-75),High (71-85)
583202,FFF,2013J,Pass,401.0,88.0,0.0,Very High (300+),Very High (86-100)
583232,FFF,2013J,Pass,321.0,85.5,0.0,Very High (300+),Very High (86-100)
583236,FFF,2013J,Fail,17.0,56.0,9.1,Very Low (0-25),Medium (56-70)
583286,FFF,2013J,Pass,405.0,77.0,0.0,Very High (300+),High (71-85)
583381,FFF,2013J,Pass,311.0,83.5,8.3,Very High (300+),High (71-85)
583526,FFF,2013J,Pass,396.0,67.0,8.3,Very High (300+),Medium (56-70)
583591,FFF,2013J,Withdrawn,1.0,,,Very Low (0-25),
583599,FFF,2013J,Fail,28.0,51.0,0.0,Low (26-75),Low (41-55)
583741,FFF,2013J,Pass,266.0,76.0,0.0,High (151-300),High (71-85)
583824,FFF,2013J,Pass,497.0,84.5,0.0,Very High (300+),High (71-85)
583826,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
583840,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
583867,FFF,2013J,Pass,262.0,85.5,0.0,High (151-300),Very High (86-100)
583966,FFF,2013J,Fail,24.0,,,Very Low (0-25),
583993,FFF,2013J,Fail,290.0,82.0,12.5,High (151-300),High (71-85)
584040,FFF,2013J,Fail,96.0,80.0,28.6,Medium (76-150),High (71-85)
584078,FFF,2013J,Fail,54.0,68.0,100.0,Low (26-75),Medium (56-70)
584111,FFF,2013J,Pass,640.0,67.5,0.0,Very High (300+),Medium (56-70)
584210,FFF,2013J,Fail,192.0,55.0,25.0,High (151-300),Low (41-55)
584214,FFF,2013J,Distinction,385.0,94.0,0.0,Very High (300+),Very High (86-100)
584225,FFF,2013J,Fail,8.0,54.0,0.0,Very Low (0-25),Low (41-55)
584362,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
584446,FFF,2013J,Pass,90.0,72.0,66.7,Medium (76-150),High (71-85)
584468,FFF,2013J,Pass,496.0,88.5,0.0,Very High (300+),Very High (86-100)
584546,FFF,2013J,Pass,508.0,100.0,0.0,Very High (300+),Very High (86-100)
584550,FFF,2013J,Pass,375.0,83.0,8.3,Very High (300+),High (71-85)
584594,FFF,2013J,Fail,32.0,,,Low (26-75),
584601,FFF,2013J,Pass,678.0,88.5,8.3,Very High (300+),Very High (86-100)
584673,FFF,2013J,Withdrawn,24.0,,,Very Low (0-25),
584687,FFF,2013J,Fail,3.0,,,Very Low (0-25),
584749,FFF,2013J,Withdrawn,3.0,,,Very Low (0-25),
584771,FFF,2013J,Pass,313.0,87.5,0.0,Very High (300+),Very High (86-100)
584792,FFF,2013J,Withdrawn,26.0,,,Low (26-75),
584806,FFF,2013J,Fail,158.0,68.0,0.0,High (151-300),Medium (56-70)
585033,FFF,2013J,Pass,237.0,83.5,58.3,High (151-300),High (71-85)
585050,FFF,2013J,Withdrawn,522.0,80.5,0.0,Very High (300+),High (71-85)
585093,FFF,2013J,Distinction,807.0,97.5,0.0,Very High (300+),Very High (86-100)
585128,FFF,2013J,Fail,53.0,82.0,50.0,Low (26-75),High (71-85)
585149,FFF,2013J,Withdrawn,34.0,88.0,0.0,Low (26-75),Very High (86-100)
585162,FFF,2013J,Pass,247.0,81.0,9.1,High (151-300),High (71-85)
585166,FFF,2013J,Pass,65.0,76.5,0.0,Low (26-75),High (71-85)
585222,FFF,2013J,Pass,86.0,82.0,0.0,Medium (76-150),High (71-85)
585230,FFF,2013J,Fail,106.0,68.5,0.0,Medium (76-150),Medium (56-70)
585290,FFF,2013J,Withdrawn,2.0,,,Very Low (0-25),
585301,FFF,2013J,Fail,42.0,67.5,25.0,Low (26-75),Medium (56-70)
585305,FFF,2013J,Pass,202.0,76.0,0.0,High (151-300),High (71-85)
585383,FFF,2013J,Distinction,216.0,88.5,0.0,High (151-300),Very High (86-100)
585389,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
585409,FFF,2013J,Fail,21.0,66.0,0.0,Very Low (0-25),Medium (56-70)
585449,FFF,2013J,Fail,160.0,88.5,0.0,High (151-300),Very High (86-100)
585454,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
585466,FFF,2013J,Distinction,578.0,96.0,0.0,Very High (300+),Very High (86-100)
585484,FFF,2013J,Fail,8.0,48.0,0.0,Very Low (0-25),Low (41-55)
585574,FFF,2013J,Pass,242.0,62.5,25.0,High (151-300),Medium (56-70)
585615,FFF,2013J,Fail,128.0,78.5,0.0,Medium (76-150),High (71-85)
585659,FFF,2013J,Pass,384.0,79.5,0.0,Very High (300+),High (71-85)
585724,FFF,2013J,Withdrawn,246.0,72.0,0.0,High (151-300),High (71-85)
585731,FFF,2013J,Pass,513.0,76.0,0.0,Very High (300+),High (71-85)
585825,FFF,2013J,Withdrawn,89.0,70.0,0.0,Medium (76-150),Medium (56-70)
585942,FFF,2013J,Fail,129.0,65.0,28.6,Medium (76-150),Medium (56-70)
585965,FFF,2013J,Fail,26.0,81.0,0.0,Low (26-75),High (71-85)
586011,FFF,2013J,Withdrawn,3.0,,,Very Low (0-25),
586034,FFF,2013J,Distinction,282.0,88.0,66.7,High (151-300),Very High (86-100)
586080,FFF,2013J,Fail,51.0,82.0,0.0,Low (26-75),High (71-85)
586112,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
586224,FFF,2013J,Fail,36.0,72.0,0.0,Low (26-75),High (71-85)
586233,FFF,2013J,Pass,226.0,68.0,9.1,High (151-300),Medium (56-70)
586246,FFF,2013J,Fail,153.0,83.0,0.0,High (151-300),High (71-85)
586249,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
586251,FFF,2013J,Withdrawn,8.0,62.0,0.0,Very Low (0-25),Medium (56-70)
586259,FFF,2013J,Fail,40.0,42.0,66.7,Low (26-75),Low (41-55)
586281,FFF,2013J,Withdrawn,377.0,74.0,33.3,Very High (300+),High (71-85)
586428,FFF,2013J,Pass,205.0,77.5,0.0,High (151-300),High (71-85)
586445,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
586446,FFF,2013J,Pass,98.0,81.5,33.3,Medium (76-150),High (71-85)
586468,FFF,2013J,Pass,586.0,62.5,8.3,Very High (300+),Medium (56-70)
586477,FFF,2013J,Pass,550.0,70.0,0.0,Very High (300+),Medium (56-70)
586483,FFF,2013J,Pass,330.0,74.0,8.3,Very High (300+),High (71-85)
586510,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
586518,FFF,2013J,Pass,537.0,77.0,33.3,Very High (300+),High (71-85)
586543,FFF,2013J,Withdrawn,27.0,40.0,0.0,Low (26-75),Very Low (0-40)
586594,FFF,2013J,Distinction,788.0,88.0,0.0,Very High (300+),Very High (86-100)
586620,FFF,2013J,Withdrawn,0.0,,,Very Low (0-25),
586642,FFF,2013J,Pass,172.0,77.5,0.0,High (151-300),High (71-85)
586705,FFF,2013J,Distinction,322.0,90.0,0.0,Very High (300+),Very High (86-100)
586719,FFF,2013J,Pass,354.0,81.0,0.0,Very High (300+),High (71-85)
586753,FFF,2013J,Fail,66.0,36.0,60.0,Low (26-75),Very Low (0-40)
586758,FFF,2013J,Pass,392.0,71.5,0.0,Very High (300+),High (71-85)
586781,FFF,2013J,Distinction,766.0,95.5,0.0,Very High (300+),Very High (86-100)
586784,FFF,2013J,Pass,288.0,74.5,8.3,High (151-300),High (71-85)
586808,FFF,2013J,Pass,328.0,85.0,8.3,Very High (300+),High (71-85)
586851,FFF,2013J,Withdrawn,100.0,82.0,40.0,Medium (76-150),High (71-85)
586855,FFF,2013J,Pass,170.0,80.0,0.0,High (151-300),High (71-85)
586891,FFF,2013J,Pass,316.0,85.0,0.0,Very High (300+),High (71-85)
586906,FFF,2013J,Withdrawn,9.0,,,Very Low (0-25),
586925,FFF,2013J,Fail,96.0,75.0,0.0,Medium (76-150),High (71-85)
586935,FFF,2013J,Pass,221.0,81.0,33.3,High (151-300),High (71-85)
586957,FFF,2013J,Pass,266.0,74.0,0.0,High (151-300),High (71-85)
586974,FFF,2013J,Fail,32.0,56.0,100.0,Low (26-75),Medium (56-70)
587126,FFF,2013J,Distinction,389.0,83.0,0.0,Very High (300+),High (71-85)
587178,FFF,2013J,Pass,348.0,76.0,8.3,Very High (300+),High (71-85)
587195,FFF,2013J,Withdrawn,1.0,,,Very Low (0-25),
587286,FFF,2013J,Distinction,309.0,88.5,0.0,Very High (300+),Very High (86-100)
587294,FFF,2013J,Pass,451.0,76.0,16.7,Very High (300+),High (71-85)
587308,FFF,2013J,Fail,0.0,,,Very Low (0-25),
587324,FFF,2013J,Withdrawn,62.0,75.0,50.0,Low (26-75),High (71-85)
587334,FFF,2013J,Pass,286.0,78.0,0.0,High (151-300),High (71-85)
